,INH01,INH02,INH03,INV01,INV02,INV03,INV04,INV05,RPA01,RPA02,RPA03,RPA04,RPA05,RPA06,RPA07,RPA08,RPA09,RPA10,RPA11,RPA12,RPA13,RPA14,RPB01,RPB02,RPB03,RPB04,RPB05,RPB06,RPB07,RPB08,RPC01,RPC02,RPC03,RPC04,RPC05,RPC06,RPC07,RPC08,RPC09,RPC10,RPC11,RPD01,EXT01,EXT02,EXT03,EXT04,EXT05,EXT06,EXT07,EXT08,EXT09,EXT10,INH04,RPA15,ALI01,ALI02,ALI03,ALI04,ALI05,ALI07,ALI06,ALI08,ALI09,ALI10,ALI11,ALI12,ALI13,ALI14,ALI15,ALI16,ALI17,ALI18,ALI19,ALI20,ALI21,ALI23,ALI22,ALI24,ALI25,ALI26
RPC01,0.23809523809523808,0.23728813559322035,0.208955223880597,0.16216216216216217,0.2564102564102564,0.2857142857142857,0.15384615384615385,0.08,0.15555555555555556,0.1836734693877551,0.17391304347826086,0.18181818181818182,0.07272727272727272,0.14814814814814814,0.18604651162790697,0.1978021978021978,0.16470588235294117,0.11320754716981132,0.12903225806451613,0.2524271844660194,0.12658227848101267,0.1891891891891892,0.17307692307692307,0.1592920353982301,0.17142857142857143,0.16806722689075632,0.25316455696202533,0.17094017094017094,0.24096385542168675,0.16806722689075632,1.0,0.24761904761904763,0.42857142857142855,0.18691588785046728,0.19130434782608696,0.16363636363636364,0.25,0.1111111111111111,0.13333333333333333,0.24,0.10204081632653061,0.2127659574468085,0.22580645161290322,0.0898876404494382,0.1111111111111111,0.14705882352941177,0.18803418803418803,0.26666666666666666,0.2,0.10344827586206896,0.18181818181818182,0.20930232558139536,0.16161616161616163,0.14893617021276595,0.15384615384615385,0.041666666666666664,0.038461538461538464,0.04,0.041666666666666664,0.03571428571428571,0.03571428571428571,0.037037037037037035,0.06896551724137931,0.06896551724137931,0.15873015873015872,0.04,0.03508771929824561,0.03508771929824561,0.03508771929824561,0.0,0.04,0.22580645161290322,0.07142857142857142,0.0967741935483871,0.0967741935483871,0.1935483870967742,0.21052631578947367,0.16393442622950818,0.1917808219178082,0.19444444444444445
RPC02,0.20869565217391303,0.17777777777777778,0.16326530612244897,0.15492957746478872,0.527027027027027,0.1702127659574468,0.23853211009174313,0.04938271604938271,0.1652892561983471,0.20155038759689922,0.2764227642276423,0.2184873949579832,0.13953488372093023,0.16071428571428573,0.17094017094017094,0.18032786885245902,0.20689655172413793,0.07142857142857142,0.1935483870967742,0.2537313432835821,0.2,0.1523809523809524,0.32592592592592595,0.2361111111111111,0.25,0.24,0.21818181818181817,0.28378378378378377,0.21052631578947367,0.30666666666666664,0.24761904761904763,1.0,0.43478260869565216,0.2028985507246377,0.2328767123287671,0.22695035460992907,0.15748031496062992,0.1652892561983471,0.20481927710843373,0.21374045801526717,0.13953488372093023,0.272,0.21505376344086022,0.2,0.18181818181818182,0.19161676646706588,0.21621621621621623,0.20588235294117646,0.19834710743801653,0.15730337078651685,0.20168067226890757,0.20512820512820512,0.2153846153846154,0.208,0.12048192771084337,0.02531645569620253,0.04819277108433735,0.024691358024691357,0.02531645569620253,0.04597701149425287,0.04597701149425287,0.047058823529411764,0.0449438202247191,0.06741573033707865,0.1702127659574468,0.024691358024691357,0.06818181818181818,0.06818181818181818,0.06818181818181818,0.024691358024691357,0.024691358024691357,0.17204301075268819,0.06896551724137931,0.08602150537634409,0.08602150537634409,0.15053763440860216,0.1590909090909091,0.15217391304347827,0.1346153846153846,0.1553398058252427
RPC03,0.2765957446808511,0.17391304347826086,0.2077922077922078,0.1487603305785124,0.33070866141732286,0.2191780821917808,0.25,0.03333333333333333,0.2,0.2037037037037037,0.21568627450980393,0.24489795918367346,0.12307692307692308,0.1978021978021978,0.20833333333333334,0.19801980198019803,0.23157894736842105,0.12698412698412698,0.2222222222222222,0.3185840707964602,0.20224719101123595,0.21428571428571427,0.2807017543859649,0.2601626016260163,0.24347826086956523,0.26356589147286824,0.2247191011235955,0.28346456692913385,0.23655913978494625,0.26356589147286824,0.42857142857142855,0.43478260869565216,1.0,0.18803418803418803,0.224,0.2,0.18867924528301888,0.18,0.23448275862068965,0.21818181818181817,0.16666666666666666,0.3076923076923077,0.2222222222222222,0.1414141414141414,0.16,0.2191780821917808,0.2047244094488189,0.24347826086956523,0.2,0.20588235294117646,0.1836734693877551,0.20833333333333334,0.1834862385321101,0.19230769230769232,0.16129032258064516,0.034482758620689655,0.0967741935483871,0.03333333333333333,0.034482758620689655,0.06060606060606061,0.06060606060606061,0.0625,0.058823529411764705,0.058823529411764705,0.1917808219178082,0.03333333333333333,0.05970149253731343,0.05970149253731343,0.05970149253731343,0.03333333333333333,0.03333333333333333,0.19444444444444445,0.06060606060606061,0.08333333333333333,0.08333333333333333,0.19444444444444445,0.208955223880597,0.16901408450704225,0.1686746987951807,0.1951219512195122
RPC04,0.23931623931623933,0.17391304347826086,0.22,0.125,0.17333333333333334,0.20833333333333334,0.2882882882882883,0.0,0.21138211382113822,0.24427480916030533,0.192,0.1652892561983471,0.022727272727272728,0.21052631578947367,0.2184873949579832,0.20967741935483872,0.1694915254237288,0.06976744186046512,0.16842105263157894,0.10294117647058823,0.16071428571428573,0.205607476635514,0.21897810218978103,0.1780821917808219,0.13043478260869565,0.21052631578947367,0.21428571428571427,0.21333333333333335,0.10344827586206896,0.21052631578947367,0.18691588785046728,0.2028985507246377,0.18803418803418803,1.0,0.20270270270270271,0.27972027972027974,0.18604651162790697,0.2764227642276423,0.20238095238095238,0.22556390977443608,0.10687022900763359,0.2677165354330709,0.10526315789473684,0.06557377049180328,0.04878048780487805,0.09467455621301775,0.09333333333333334,0.08695652173913043,0.13008130081300814,0.1978021978021978,0.1322314049586777,0.11764705882352941,0.18181818181818182,0.2047244094488189,0.11764705882352941,0.0,0.023529411764705882,0.024096385542168676,0.0,0.02247191011235955,0.02247191011235955,0.022988505747126436,0.02197802197802198,0.02197802197802198,0.125,0.0,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.024096385542168676,0.0,0.06315789473684211,0.02247191011235955,0.021052631578947368,0.021052631578947368,0.08421052631578947,0.08888888888888889,0.10638297872340426,0.11320754716981132,0.13333333333333333
RPC05,0.24,0.18,0.16666666666666666,0.27631578947368424,0.25316455696202533,0.17307692307692307,0.2857142857142857,0.08791208791208792,0.1984732824427481,0.2446043165467626,0.18045112781954886,0.20155038759689922,0.125,0.18032786885245902,0.1889763779527559,0.19696969696969696,0.19047619047619047,0.06382978723404255,0.17475728155339806,0.1388888888888889,0.21666666666666667,0.17391304347826086,0.38620689655172413,0.35064935064935066,0.3698630136986301,0.3375,0.26666666666666666,0.3037974683544304,0.25806451612903225,0.325,0.19130434782608696,0.2328767123287671,0.224,0.20270270270270271,1.0,0.2251655629139073,0.21897810218978103,0.16793893129770993,0.20454545454545456,0.24113475177304963,0.14388489208633093,0.3111111111111111,0.1941747572815534,0.15384615384615385,0.16793893129770993,0.13559322033898305,0.16455696202531644,0.1232876712328767,0.16793893129770993,0.12121212121212122,0.21705426356589147,0.2204724409448819,0.34285714285714286,0.2074074074074074,0.17204301075268819,0.0449438202247191,0.043010752688172046,0.06593406593406594,0.02247191011235955,0.041237113402061855,0.041237113402061855,0.06315789473684211,0.06060606060606061,0.08080808080808081,0.15384615384615385,0.02197802197802198,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.02197802197802198,0.02197802197802198,0.13592233009708737,0.041237113402061855,0.038834951456310676,0.038834951456310676,0.17475728155339806,0.16326530612244897,0.1568627450980392,0.21052631578947367,0.21238938053097345
RPC06,0.21666666666666667,0.12631578947368421,0.17475728155339806,0.20408163265306123,0.23529411764705882,0.16161616161616163,0.21052631578947367,0.046511627906976744,0.20634920634920634,0.23880597014925373,0.234375,0.1774193548387097,0.08791208791208792,0.20512820512820512,0.21311475409836064,0.2677165354330709,0.1652892561983471,0.0898876404494382,0.1836734693877551,0.17266187050359713,0.19130434782608696,0.10909090909090909,0.2571428571428571,0.2550335570469799,0.2553191489361702,0.2838709677419355,0.22608695652173913,0.23529411764705882,0.13445378151260504,0.24516129032258063,0.16363636363636364,0.22695035460992907,0.2,0.27972027972027974,0.2251655629139073,1.0,0.21212121212121213,0.25396825396825395,0.2222222222222222,0.3382352941176471,0.1044776119402985,0.26153846153846155,0.22448979591836735,0.128,0.12698412698412698,0.16279069767441862,0.1568627450980392,0.1276595744680851,0.14285714285714285,0.19148936170212766,0.14516129032258066,0.13114754098360656,0.2518518518518518,0.2153846153846154,0.11363636363636363,0.047619047619047616,0.06818181818181818,0.06976744186046512,0.047619047619047616,0.08695652173913043,0.08695652173913043,0.06666666666666667,0.10638297872340426,0.0851063829787234,0.1414141414141414,0.046511627906976744,0.10752688172043011,0.10752688172043011,0.10752688172043011,0.046511627906976744,0.046511627906976744,0.12244897959183673,0.06521739130434782,0.061224489795918366,0.061224489795918366,0.12244897959183673,0.12903225806451613,0.10309278350515463,0.14678899082568808,0.14814814814814814
RPC07,0.2641509433962264,0.1728395061728395,0.15730337078651685,0.18045112781954886,0.17266187050359713,0.18823529411764706,0.16,0.08333333333333333,0.14285714285714285,0.16666666666666666,0.22807017543859648,0.16363636363636364,0.07792207792207792,0.17475728155339806,0.18518518518518517,0.19469026548672566,0.22429906542056074,0.10666666666666667,0.09523809523809523,0.16,0.09900990099009901,0.16666666666666666,0.15873015873015872,0.11851851851851852,0.1732283464566929,0.15602836879432624,0.19801980198019803,0.17266187050359713,0.13333333333333333,0.1702127659574468,0.25,0.15748031496062992,0.18867924528301888,0.18604651162790697,0.21897810218978103,0.21212121212121213,1.0,0.14285714285714285,0.20382165605095542,0.22950819672131148,0.18333333333333332,0.25862068965517243,0.11904761904761904,0.10810810810810811,0.125,0.10126582278481013,0.11510791366906475,0.07874015748031496,0.17857142857142858,0.1,0.16363636363636364,0.16666666666666666,0.1487603305785124,0.13793103448275862,0.13513513513513514,0.02857142857142857,0.02702702702702703,0.05555555555555555,0.02857142857142857,0.02564102564102564,0.02564102564102564,0.02631578947368421,0.075,0.075,0.1411764705882353,0.027777777777777776,0.05063291139240506,0.05063291139240506,0.05063291139240506,0.0,0.027777777777777776,0.11904761904761904,0.05128205128205128,0.047619047619047616,0.047619047619047616,0.11904761904761904,0.12658227848101267,0.14457831325301204,0.12631578947368421,0.1276595744680851
RPC08,0.16,0.10666666666666667,0.14457831325301204,0.06299212598425197,0.12030075187969924,0.17721518987341772,0.1702127659574468,0.0,0.2641509433962264,0.2631578947368421,0.14814814814814814,0.09615384615384616,0.0,0.12371134020618557,0.11764705882352941,0.1308411214953271,0.1188118811881188,0.028985507246376812,0.20512820512820512,0.11764705882352941,0.21052631578947367,0.13333333333333333,0.13333333333333333,0.15503875968992248,0.11570247933884298,0.16296296296296298,0.25263157894736843,0.15037593984962405,0.06060606060606061,0.14814814814814814,0.1111111111111111,0.1652892561983471,0.18,0.2764227642276423,0.16793893129770993,0.25396825396825395,0.14285714285714285,1.0,0.17218543046357615,0.1724137931034483,0.08771929824561403,0.2,0.07692307692307693,0.0380952380952381,0.03773584905660377,0.06578947368421052,0.07518796992481203,0.03305785123966942,0.07547169811320754,0.10810810810810811,0.057692307692307696,0.0392156862745098,0.12173913043478261,0.2,0.058823529411764705,0.03125,0.029411764705882353,0.06060606060606061,0.03125,0.027777777777777776,0.027777777777777776,0.02857142857142857,0.05405405405405406,0.05405405405405406,0.05063291139240506,0.030303030303030304,0.0273972602739726,0.0273972602739726,0.0273972602739726,0.0,0.030303030303030304,0.02564102564102564,0.027777777777777776,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.0273972602739726,0.025974025974025976,0.06741573033707865,0.045454545454545456
RPC09,0.1793103448275862,0.1,0.15625,0.1744186046511628,0.1797752808988764,0.14516129032258066,0.2014388489208633,0.09009009009009009,0.13245033112582782,0.22641509433962265,0.16993464052287582,0.1610738255033557,0.15517241379310345,0.15492957746478872,0.16326530612244897,0.21052631578947367,0.2602739726027397,0.05263157894736842,0.13008130081300814,0.2073170731707317,0.17142857142857143,0.13333333333333333,0.24242424242424243,0.20689655172413793,0.21686746987951808,0.26666666666666666,0.18571428571428572,0.24719101123595505,0.125,0.2222222222222222,0.13333333333333333,0.20481927710843373,0.23448275862068965,0.20238095238095238,0.20454545454545456,0.2222222222222222,0.20382165605095542,0.17218543046357615,1.0,0.2111801242236025,0.2138364779874214,0.3096774193548387,0.0975609756097561,0.13333333333333333,0.1456953642384106,0.2233502538071066,0.15730337078651685,0.13253012048192772,0.18543046357615894,0.16806722689075632,0.174496644295302,0.17687074829931973,0.1375,0.12903225806451613,0.08849557522123894,0.01834862385321101,0.017699115044247787,0.09009009009009009,0.0,0.03418803418803419,0.03418803418803419,0.017391304347826087,0.10084033613445378,0.08403361344537816,0.16129032258064516,0.0,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.018018018018018018,0.0,0.08130081300813008,0.03418803418803419,0.04878048780487805,0.04878048780487805,0.0975609756097561,0.1016949152542373,0.13114754098360656,0.1044776119402985,0.10526315789473684
RPC10,0.2,0.09411764705882353,0.1935483870967742,0.17518248175182483,0.2097902097902098,0.1797752808988764,0.17307692307692307,0.07894736842105263,0.20689655172413793,0.24193548387096775,0.22033898305084745,0.12280701754385964,0.09876543209876543,0.18691588785046728,0.19642857142857142,0.18803418803418803,0.21621621621621623,0.10126582278481013,0.1590909090909091,0.20155038759689922,0.17142857142857143,0.12,0.2153846153846154,0.18705035971223022,0.183206106870229,0.20689655172413793,0.20952380952380953,0.23776223776223776,0.12844036697247707,0.23448275862068965,0.24,0.21374045801526717,0.21818181818181817,0.22556390977443608,0.24113475177304963,0.3382352941176471,0.22950819672131148,0.1724137931034483,0.2111801242236025,1.0,0.14516129032258066,0.26666666666666666,0.22727272727272727,0.17391304347826086,0.1724137931034483,0.19753086419753085,0.18181818181818182,0.12213740458015267,0.1896551724137931,0.16666666666666666,0.17543859649122806,0.16071428571428573,0.16,0.13333333333333333,0.10256410256410256,0.05405405405405406,0.07692307692307693,0.05263157894736842,0.05405405405405406,0.07317073170731707,0.07317073170731707,0.075,0.14285714285714285,0.09523809523809523,0.20224719101123595,0.05263157894736842,0.0963855421686747,0.07228915662650602,0.07228915662650602,0.02631578947368421,0.05263157894736842,0.11363636363636363,0.0975609756097561,0.06818181818181818,0.06818181818181818,0.11363636363636363,0.12048192771084337,0.13793103448275862,0.10101010101010101,0.10204081632653061
RPC11,0.09259259259259259,0.0963855421686747,0.10989010989010989,0.05925925925925926,0.1276595744680851,0.04597701149425287,0.13725490196078433,0.05405405405405406,0.08771929824561403,0.11475409836065574,0.13793103448275862,0.125,0.0759493670886076,0.09523809523809523,0.09090909090909091,0.1565217391304348,0.3119266055045872,0.025974025974025976,0.11627906976744186,0.2677165354330709,0.07766990291262135,0.14285714285714285,0.140625,0.08759124087591241,0.13953488372093023,0.13986013986013987,0.0970873786407767,0.14184397163120568,0.07476635514018691,0.13986013986013987,0.10204081632653061,0.13953488372093023,0.16666666666666666,0.10687022900763359,0.14388489208633093,0.1044776119402985,0.18333333333333332,0.08771929824561403,0.2138364779874214,0.14516129032258066,1.0,0.2033898305084746,0.09302325581395349,0.10619469026548672,0.10526315789473684,0.1125,0.1702127659574468,0.06201550387596899,0.08771929824561403,0.12195121951219512,0.08928571428571429,0.09090909090909091,0.0975609756097561,0.11864406779661017,0.02631578947368421,0.0,0.02631578947368421,0.05405405405405406,0.0,0.025,0.025,0.02564102564102564,0.07317073170731707,0.07317073170731707,0.13793103448275862,0.0,0.024691358024691357,0.024691358024691357,0.024691358024691357,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.024691358024691357,0.07058823529411765,0.020618556701030927,0.041666666666666664
RPD01,0.2692307692307692,0.17721518987341772,0.2988505747126437,0.183206106870229,0.2773722627737226,0.1686746987951807,0.46938775510204084,0.05714285714285714,0.23636363636363636,0.2542372881355932,0.23214285714285715,0.2222222222222222,0.13333333333333333,0.27722772277227725,0.2830188679245283,0.21621621621621623,0.2857142857142857,0.0821917808219178,0.24390243902439024,0.22764227642276422,0.2222222222222222,0.23404255319148937,0.3387096774193548,0.2556390977443609,0.288,0.28776978417266186,0.32323232323232326,0.291970802919708,0.21359223300970873,0.302158273381295,0.2127659574468085,0.272,0.3076923076923077,0.2677165354330709,0.3111111111111111,0.26153846153846155,0.25862068965517243,0.2,0.3096774193548387,0.26666666666666666,0.2033898305084746,1.0,0.17073170731707318,0.1651376146788991,0.16363636363636364,0.16666666666666666,0.16058394160583941,0.128,0.21818181818181817,0.20512820512820512,0.16666666666666666,0.18867924528301888,0.25210084033613445,0.3157894736842105,0.16666666666666666,0.029411764705882353,0.05555555555555555,0.05714285714285714,0.029411764705882353,0.05263157894736842,0.05263157894736842,0.05405405405405406,0.07692307692307693,0.10256410256410256,0.1927710843373494,0.02857142857142857,0.05194805194805195,0.05194805194805195,0.05194805194805195,0.02857142857142857,0.02857142857142857,0.14634146341463414,0.07894736842105263,0.07317073170731707,0.07317073170731707,0.17073170731707318,0.18181818181818182,0.14814814814814814,0.15053763440860216,0.17391304347826086
EXT01,0.1388888888888889,0.1276595744680851,0.18181818181818182,0.12121212121212122,0.17142857142857143,0.19607843137254902,0.18181818181818182,0.10526315789473684,0.15384615384615385,0.16279069767441862,0.15,0.10526315789473684,0.13953488372093023,0.08695652173913043,0.13513513513513514,0.0759493670886076,0.136986301369863,0.0975609756097561,0.16,0.1978021978021978,0.11940298507462686,0.0967741935483871,0.17391304347826086,0.1782178217821782,0.1935483870967742,0.14953271028037382,0.1791044776119403,0.20952380952380953,0.16901408450704225,0.22429906542056074,0.22580645161290322,0.21505376344086022,0.2222222222222222,0.10526315789473684,0.1941747572815534,0.22448979591836735,0.11904761904761904,0.07692307692307693,0.0975609756097561,0.22727272727272727,0.09302325581395349,0.17073170731707318,1.0,0.12987012987012986,0.1282051282051282,0.16129032258064516,0.17142857142857143,0.12903225806451613,0.1794871794871795,0.17391304347826086,0.10526315789473684,0.10810810810810811,0.13793103448275862,0.14634146341463414,0.15,0.05555555555555555,0.05,0.0,0.05555555555555555,0.045454545454545456,0.045454545454545456,0.047619047619047616,0.043478260869565216,0.043478260869565216,0.19607843137254902,0.05263157894736842,0.08888888888888889,0.08888888888888889,0.08888888888888889,0.0,0.05263157894736842,0.16,0.09090909090909091,0.08,0.08,0.16,0.17777777777777778,0.12244897959183673,0.13114754098360656,0.13333333333333333
EXT02,0.1414141414141414,0.05405405405405406,0.0975609756097561,0.19047619047619047,0.16666666666666666,0.05128205128205128,0.12903225806451613,0.09230769230769231,0.0761904761904762,0.07079646017699115,0.07476635514018691,0.07766990291262135,0.17142857142857143,0.10416666666666667,0.1188118811881188,0.07547169811320754,0.14,0.08823529411764706,0.1038961038961039,0.1694915254237288,0.06382978723404255,0.0898876404494382,0.15126050420168066,0.109375,0.15,0.1044776119402985,0.0851063829787234,0.16666666666666666,0.14285714285714285,0.1791044776119403,0.0898876404494382,0.2,0.1414141414141414,0.06557377049180328,0.15384615384615385,0.128,0.10810810810810811,0.0380952380952381,0.13333333333333333,0.17391304347826086,0.10619469026548672,0.1651376146788991,0.12987012987012986,1.0,0.8,0.17218543046357615,0.16666666666666666,0.1,0.19047619047619047,0.136986301369863,0.23300970873786409,0.25742574257425743,0.12280701754385964,0.05504587155963303,0.05970149253731343,0.06349206349206349,0.08955223880597014,0.03076923076923077,0.06349206349206349,0.08450704225352113,0.08450704225352113,0.08695652173913043,0.1095890410958904,0.1095890410958904,0.1794871794871795,0.06153846153846154,0.08333333333333333,0.05555555555555555,0.05555555555555555,0.06153846153846154,0.06153846153846154,0.12987012987012986,0.056338028169014086,0.07792207792207792,0.07792207792207792,0.1038961038961039,0.08333333333333333,0.13157894736842105,0.11363636363636363,0.11494252873563218
EXT03,0.14,0.05333333333333334,0.0963855421686747,0.2204724409448819,0.15037593984962405,0.05063291139240506,0.10638297872340426,0.09090909090909091,0.09433962264150944,0.07017543859649122,0.07407407407407407,0.07692307692307693,0.16901408450704225,0.14432989690721648,0.1568627450980392,0.09345794392523364,0.13861386138613863,0.08695652173913043,0.05128205128205128,0.16806722689075632,0.042105263157894736,0.06666666666666667,0.13333333333333333,0.09302325581395349,0.18181818181818182,0.11851851851851852,0.06315789473684211,0.15037593984962405,0.18181818181818182,0.16296296296296298,0.1111111111111111,0.18181818181818182,0.16,0.04878048780487805,0.16793893129770993,0.12698412698412698,0.125,0.03773584905660377,0.1456953642384106,0.1724137931034483,0.10526315789473684,0.16363636363636364,0.1282051282051282,0.8,1.0,0.18421052631578946,0.18045112781954886,0.1322314049586777,0.20754716981132076,0.13513513513513514,0.23076923076923078,0.2549019607843137,0.12173913043478261,0.05454545454545454,0.08823529411764706,0.09375,0.11764705882352941,0.030303030303030304,0.09375,0.1111111111111111,0.1111111111111111,0.11428571428571428,0.10810810810810811,0.10810810810810811,0.17721518987341772,0.09090909090909091,0.1095890410958904,0.0821917808219178,0.0821917808219178,0.06060606060606061,0.09090909090909091,0.15384615384615385,0.08333333333333333,0.10256410256410256,0.10256410256410256,0.1282051282051282,0.1095890410958904,0.1038961038961039,0.1348314606741573,0.13636363636363635
EXT04,0.1232876712328767,0.06611570247933884,0.07751937984496124,0.16184971098265896,0.2122905027932961,0.096,0.12857142857142856,0.08928571428571429,0.09210526315789473,0.1375,0.12987012987012986,0.10666666666666667,0.13675213675213677,0.11188811188811189,0.12162162162162163,0.10457516339869281,0.14965986394557823,0.06956521739130435,0.0967741935483871,0.2545454545454545,0.0851063829787234,0.08823529411764706,0.1686746987951807,0.17142857142857143,0.17964071856287425,0.19889502762430938,0.11347517730496454,0.18994413407821228,0.12413793103448276,0.17679558011049723,0.14705882352941177,0.19161676646706588,0.2191780821917808,0.09467455621301775,0.13559322033898305,0.16279069767441862,0.10126582278481013,0.06578947368421052,0.2233502538071066,0.19753086419753085,0.1125,0.16666666666666666,0.16129032258064516,0.17218543046357615,0.18421052631578946,1.0,0.33519553072625696,0.15568862275449102,0.2236842105263158,0.13333333333333333,0.22666666666666666,0.21621621621621623,0.12422360248447205,0.11538461538461539,0.08771929824561403,0.03636363636363636,0.05263157894736842,0.05357142857142857,0.03636363636363636,0.05084745762711865,0.05084745762711865,0.05172413793103448,0.11666666666666667,0.08333333333333333,0.192,0.03571428571428571,0.06722689075630252,0.05042016806722689,0.05042016806722689,0.017857142857142856,0.03571428571428571,0.0967741935483871,0.06779661016949153,0.06451612903225806,0.06451612903225806,0.08064516129032258,0.08403361344537816,0.0975609756097561,0.07407407407407407,0.07462686567164178
EXT05,0.11023622047244094,0.0784313725490196,0.07272727272727272,0.14285714285714285,0.2,0.11320754716981132,0.09917355371900827,0.10752688172043011,0.10526315789473684,0.14184397163120568,0.16296296296296298,0.15267175572519084,0.12244897959183673,0.12903225806451613,0.13953488372093023,0.13432835820895522,0.140625,0.10416666666666667,0.0761904761904762,0.2876712328767123,0.09836065573770492,0.10256410256410256,0.14965986394557823,0.11538461538461539,0.14864864864864866,0.16049382716049382,0.13114754098360656,0.175,0.14285714285714285,0.16049382716049382,0.18803418803418803,0.21621621621621623,0.2047244094488189,0.09333333333333334,0.16455696202531644,0.1568627450980392,0.11510791366906475,0.07518796992481203,0.15730337078651685,0.18181818181818182,0.1702127659574468,0.16058394160583941,0.17142857142857143,0.16666666666666666,0.18045112781954886,0.33519553072625696,1.0,0.20270270270270271,0.24060150375939848,0.0594059405940594,0.16793893129770993,0.18604651162790697,0.09859154929577464,0.145985401459854,0.08421052631578947,0.02197802197802198,0.042105263157894736,0.043010752688172046,0.02197802197802198,0.04040404040404041,0.04040404040404041,0.041237113402061855,0.0594059405940594,0.0594059405940594,0.1509433962264151,0.021505376344086023,0.06,0.06,0.06,0.021505376344086023,0.021505376344086023,0.09523809523809523,0.04040404040404041,0.05714285714285714,0.05714285714285714,0.09523809523809523,0.1,0.11538461538461539,0.08620689655172414,0.10434782608695652
EXT06,0.1391304347826087,0.08888888888888889,0.061224489795918366,0.15492957746478872,0.1891891891891892,0.06382978723404255,0.09174311926605505,0.024691358024691357,0.06611570247933884,0.13953488372093023,0.13008130081300814,0.16806722689075632,0.046511627906976744,0.05357142857142857,0.08547008547008547,0.11475409836065574,0.1896551724137931,0.07142857142857142,0.043010752688172046,0.22388059701492538,0.05454545454545454,0.09523809523809523,0.14814814814814814,0.1388888888888889,0.17647058823529413,0.13333333333333333,0.09090909090909091,0.16216216216216217,0.24561403508771928,0.17333333333333334,0.26666666666666666,0.20588235294117646,0.24347826086956523,0.08695652173913043,0.1232876712328767,0.1276595744680851,0.07874015748031496,0.03305785123966942,0.13253012048192772,0.12213740458015267,0.06201550387596899,0.128,0.12903225806451613,0.1,0.1322314049586777,0.15568862275449102,0.20270270270270271,1.0,0.1322314049586777,0.0449438202247191,0.13445378151260504,0.17094017094017094,0.1076923076923077,0.128,0.14457831325301204,0.05063291139240506,0.07228915662650602,0.024691358024691357,0.05063291139240506,0.06896551724137931,0.06896551724137931,0.07058823529411765,0.0898876404494382,0.0449438202247191,0.1276595744680851,0.04938271604938271,0.06818181818181818,0.06818181818181818,0.06818181818181818,0.04938271604938271,0.04938271604938271,0.17204301075268819,0.09195402298850575,0.10752688172043011,0.10752688172043011,0.15053763440860216,0.1590909090909091,0.15217391304347827,0.1346153846153846,0.1553398058252427
EXT07,0.14,0.13333333333333333,0.0963855421686747,0.2047244094488189,0.18045112781954886,0.1518987341772152,0.1276595744680851,0.15151515151515152,0.11320754716981132,0.14035087719298245,0.14814814814814814,0.1346153846153846,0.16901408450704225,0.10309278350515463,0.13725490196078433,0.1308411214953271,0.19801980198019803,0.08695652173913043,0.10256410256410256,0.18487394957983194,0.10526315789473684,0.1111111111111111,0.16666666666666666,0.12403100775193798,0.18181818181818182,0.13333333333333333,0.14736842105263157,0.16541353383458646,0.12121212121212122,0.16296296296296298,0.2,0.19834710743801653,0.2,0.13008130081300814,0.16793893129770993,0.14285714285714285,0.17857142857142858,0.07547169811320754,0.18543046357615894,0.1896551724137931,0.08771929824561403,0.21818181818181817,0.1794871794871795,0.19047619047619047,0.20754716981132076,0.2236842105263158,0.24060150375939848,0.1322314049586777,1.0,0.10810810810810811,0.3076923076923077,0.3137254901960784,0.12173913043478261,0.14545454545454545,0.14705882352941177,0.03125,0.058823529411764705,0.06060606060606061,0.03125,0.08333333333333333,0.08333333333333333,0.05714285714285714,0.08108108108108109,0.08108108108108109,0.20253164556962025,0.030303030303030304,0.0547945205479452,0.0821917808219178,0.0821917808219178,0.06060606060606061,0.030303030303030304,0.1282051282051282,0.05555555555555555,0.10256410256410256,0.10256410256410256,0.1282051282051282,0.136986301369863,0.18181818181818182,0.11235955056179775,0.13636363636363635
